CNPJ,Razão Social,Categoria,Porte,CNAE,Origem da Cobertura,TEM_SESI,TEM_SENAI,TEM_SESI_SENAI,STATUS_RELACIONAMENTO,QTD_REGISTROS_BASE,SEBRAE_situacao_atual,SEBRAE_razao_social,SEBRAE_SETOR,SEBRAE_CNAE PRIMARIO,SEBRAE_Porte,SEBRAE_Municipio,SEBRAE_SESI,SEBRAE_SENAI,SEBRAE_cnae_codigo_recuperado,SEBRAE_cnae_norm,SEBRAE_cnae_divisao,SEBRAE_secao,SEBRAE_setor,SEBRAE_subsetor,SEBRAE_e_industria,SEBRAE_auditoria,SEBRAE_elegivel_sebrae,SEBRAE_oportunidade_comercial,ENCONTRADO_SEBRAE
19950277000103,Industria  Alimenticia Doce Campo Verde Ltda,Indústria,4.Micro,Fabricação de conservas de frutas,Migração,True,False,False,SOMENTE SESI,1,ATIVA,INDUSTRIA ALIMENTICIA DOCE CAMPO VERDE LTDA,INDÚSTRIA,Fabricacao de conservas de frutas,DEMAIS,Arapiraca,19950277000103.0,,1031-7/00,1031700.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
20058986000168,Sormel Industria De Sorvetes Ltda,Indústria,4.Micro,Fabricação de sorvetes e outros gelados comestíveis,Migração,True,False,False,SOMENTE SESI,1,ATIVA,SORMEL INDUSTRIA DE SORVETES LTDA,INDÚSTRIA,Fabricacao de sorvetes e outros gelados comestiveis,MICRO EMPRESA,Maribondo,20058986000168.0,20058986000168.0,1053-8/00,1053800.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
20068306000278,Distribuidora De Alimentos Mix Bom Ltda,Nao Industria,3.Pequena,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados",Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
20210296000182,Condominio Residencial Alto Das Alamedas,Não Indústria,4.Micro,Condomínios prediais,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
20253491000190,J. I. Lima,Não Indústria,4.Micro,Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
20268976000157,L. Carlos Barboza E Cia Ltda,Não Indústria,4.Micro,Comércio a varejo de peças e acessórios novos para motocicletas e motonetas,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
20279762000186,Secretaria De Estado De Ressocializacao E Inclusao Social,Nao Industria,4.Micro,Segurança e ordem pública,Migração,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
20293552000142,Ellca 2 Servicos & Locacoes Ltda,Industria | Indústria,2.Média,Instalação e manutenção elétrica,Proposta,True,True,True,SESI + SENAI,2,,,,,,,,,,,,,,,,,,,False
20409151000105,Wib Provedores De Acesso Ltda,Indústria,4.Micro,Serviços de comunicação multimídia - SCM,Migração,True,False,False,SOMENTE SESI,1,ATIVA,WIB PROVEDORES DE ACESSO LTDA,INDÚSTRIA,Servicos de comunicacao multimidia - scm,PEQUENO PORTE,Batalha,20409151000105.0,,6110-8/03,6110803.0,61.0,J,Informacao e comunicacao,Informacao e comunicacao,False,False,NAO,FORA DO ESCOPO SEBRAE,True
20443702000157,D H F Consultoria E Engenharia Ltda,Indústria,3.Pequena,Serviços de engenharia,Migração,True,False,False,SOMENTE SESI,1,ATIVA,D H F CONSULTORIA E ENGENHARIA LTDA,INDÚSTRIA,Servicos de engenharia,PEQUENO PORTE,Maceió,20443702000157.0,,7112-0/00,7112000.0,71.0,M,Atividades profissionais e tecnicas,Atividades profissionais e tecnicas,False,False,NAO,FORA DO ESCOPO SEBRAE,True
20589243000114,Evolution Comercio Administradora E Servicos Ltda,Não Indústria,3.Pequena,Gestão e administração da propriedade imobiliária,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
20644507000195,Pousada Martur Ltda,Não Indústria,4.Micro,Outros alojamentos não especificados anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
20645520000169,Fm2c Servicos De Manutencao Ltda,Indústria,3.Pequena,Instalação e manutenção elétrica,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
20655142000102,J J Lira Panificadora Ltda,Indústria,4.Micro,FABRICAÇÃO DE PRODUTOS DE PANIFICAÇÃO INDUSTRIAL,Migração,True,False,False,SOMENTE SESI,1,ATIVA,J J LIRA PANIFICADORA LTDA,INDÚSTRIA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,PEQUENO PORTE,Arapiraca,20655142000102.0,,1091-1/02,1091102.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
20664328000110,Central Comercio De Pallet Ltda,Não Indústria,4.Micro,Comércio varejista de madeira e artefatos,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
20699343000101,M P A Marques De Souza Comercio E Servicos Ltda,Industria | Indústria,4.Micro,"Confecção de roupas profissionais, exceto sob medida",Migração | Proposta,True,True,True,SESI + SENAI,2,ATIVA,M P A MARQUES DE SOUZA COMERCIO E SERVICOS LTDA,INDÚSTRIA,"Confeccao de roupas profissionais, exceto sob medida",MICRO EMPRESA,Maceió,20699343000101.0,20699343000101.0,1413-4/01,1413401.0,14.0,C,Industria de transformacao,Confeccao de vestuario e acessorios,True,False,SIM,NÃO ATENDIDA,True
20701861000104,Panificacao Rio Branco Ltda,Indústria,4.Micro,FABRICAÇÃO DE PRODUTOS DE PANIFICAÇÃO INDUSTRIAL,Migração,True,False,False,SOMENTE SESI,1,ATIVA,PANIFICACAO RIO BRANCO LTDA,INDÚSTRIA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,PEQUENO PORTE,Maceió,20701861000104.0,,1091-1/02,1091102.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
20725521000113,Boulevard 1089 Apoio Administrativo Ltda,Não Indústria,4.Micro,"Serviços combinados para apoio a edifícios, exceto condomínios prediais",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
20780676000152,Mirantes Do Jequia Empreendimentos Imobiliarios Ltda.,Indústria,4.Micro,Incorporação de empreendimentos imobiliários,Migração,True,False,False,SOMENTE SESI,1,ATIVA,MIRANTES DO JEQUIA EMPREENDIMENTOS IMOBILIARIOS LTDA.,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,DEMAIS,Maceió,20780676000152.0,,4110-7/00,4110700.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
20784093000108,Rosilene Pereira Silva,Não Indústria,4.Micro,Comércio varejista de madeira e artefatos,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
20790997000138,Ana Glaucia Duarte Mendonca,Indústria,4.Micro,Serviços de alinhamento e balanceamento de veículos automotores,Migração,True,False,False,SOMENTE SESI,1,ATIVA,ANA GLAUCIA DUARTE MENDONCA,INDÚSTRIA,Servicos de alinhamento e balanceamento de veiculos automotores,MICRO EMPRESA,Arapiraca,20790997000138.0,,4520-0/04,4520004.0,45.0,G,Comercio e reparacao de veiculos,Comercio e reparacao de veiculos,False,False,NAO,FORA DO ESCOPO SEBRAE,True
20792878000114,Eletroblu Sistemas Eletricos Ltda,Indústria,2.Média,Instalação e manutenção elétrica,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
20826927000192,Aguiar E Nascimento Comercio Ltda,Indústria,3.Pequena,FABRICAÇÃO DE PRODUTOS DE PANIFICAÇÃO INDUSTRIAL,Migração,True,False,False,SOMENTE SESI,1,ATIVA,AGUIAR E NASCIMENTO COMERCIO LTDA,INDÚSTRIA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,PEQUENO PORTE,Maceió,20826927000192.0,,1091-1/02,1091102.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
20997850000113,Incoforte - Industria E Comercio De Fumos Extra Forte Ltda,Industria,4.Micro,Processamento industrial do fumo,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,INCOFORTE - INDUSTRIA E COMERCIO DE FUMOS EXTRA FORTE LTDA,INDÚSTRIA,Processamento industrial do fumo,DEMAIS,Craíbas,,20997850000113.0,1210-7/00,1210700.0,12.0,C,Industria de transformacao,Produtos do fumo,True,False,SIM,NÃO ATENDIDA,True
20999111000160,Ja Construcoes E Incorporacoes Ltda,Indústria,4.Micro,Construção de edifícios,Proposta,True,False,False,SOMENTE SESI,1,ATIVA,JA CONSTRUCOES E INCORPORACOES LTDA,INDÚSTRIA,Construcao de edificios,PEQUENO PORTE,Santana do Ipanema,20999111000160.0,,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
21025561000115,Pedrosa & Fontan Panificacao Ltda,Indústria,4.Micro,FABRICAÇÃO DE PRODUTOS DE PANIFICAÇÃO INDUSTRIAL,Migração,True,False,False,SOMENTE SESI,1,ATIVA,PEDROSA & FONTAN PANIFICACAO LTDA,INDÚSTRIA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,MICRO EMPRESA,Maceió,21025561000115.0,21025561000115.0,1091-1/02,1091102.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
21025561000204,Pedrosa & Fontan Panificacao Ltda,Indústria,4.Micro,FABRICAÇÃO DE PRODUTOS DE PANIFICAÇÃO INDUSTRIAL,Migração,True,False,False,SOMENTE SESI,1,ATIVA,PEDROSA & FONTAN PANIFICACAO LTDA,INDÚSTRIA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,MICRO EMPRESA,Maceió,21025561000204.0,,1091-1/02,1091102.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
21050108000169,S & S Restaurante E Pizzaria Ltda,Não Indústria,4.Micro,Restaurantes e similares,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
21071021000178,Marcenaria Carmel Ltda,Industria | Indústria,4.Micro,Fabricação de móveis com predominância de madeira,Proposta,True,True,True,SESI + SENAI,2,ATIVA,MARCENARIA CARMEL LTDA,INDÚSTRIA,Fabricacao de moveis com predominancia de madeira,MICRO EMPRESA,Maceió,21071021000178.0,21071021000178.0,3101-2/00,3101200.0,31.0,C,Industria de transformacao,Moveis,True,False,SIM,NÃO ATENDIDA,True
21135340000108,H Fernando De Medeiros Pinto,Não Indústria,4.Micro,Hotéis,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
21142841000103,Reauto Servicos E Comercio De Pecas Para Veiculos Ltda,Não Indústria,4.Micro,Comércio a varejo de peças e acessórios novos para veículos automotores,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
21169943000112,Neri Coelho Estetica E Beleza Ltda,Não Indústria,4.Micro,Outras atividades de tratamento de beleza,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
21278824000106,Solo Agropecuaria E Participacoes Ltda,Nao Industria,3.Pequena,Cultivo de cana-de-açúcar,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
21315683000146,Lages E Albuquerque Ltda,Indústria,4.Micro,Fabricação de laticínios,Migração,True,False,False,SOMENTE SESI,1,ATIVA,LAGES ALBUQUERQUE AGROPECUARIA LTDA.,INDÚSTRIA,Fabricacao de laticinios,PEQUENO PORTE,Pilar,21315683000146.0,,1052-0/00,1052000.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
21316170000150,Sanama - Saneamento Alta Maceio S/a,Indústria,2.Média,Gestão de redes de esgoto,Proposta,True,False,False,SOMENTE SESI,1,ATIVA,SANAMA - SANEAMENTO ALTA MACEIO S/A,INDÚSTRIA,Gestao de redes de esgoto,DEMAIS,Maceió,21316170000150.0,,3701-1/00,3701100.0,37.0,E,"Agua, esgoto e residuos",Esgoto e atividades relacionadas,True,False,NAO,FORA DO ESCOPO SEBRAE,True
21344990000155,Tjm Pre-moldados Ltda,Industria | Indústria,3.Pequena,"Fabricação de estruturas pré-moldadas de concreto armado, em série e sob encomenda",Migração,True,True,True,SESI + SENAI,2,ATIVA,TJM PRE-MOLDADOS LTDA,INDÚSTRIA,"Fabricacao de estruturas pre moldadas de concreto armado, em serie e sob encomenda",PEQUENO PORTE,Rio Largo,21344990000155.0,21344990000155.0,2330-3/01,2330301.0,23.0,C,Industria de transformacao,Produtos de minerais nao-metalicos,True,False,SIM,NÃO ATENDIDA,True
21432103000281,Naturalle Tratamento De Residuos Ltda,Industria,1.Grande,Tratamento e disposição de resíduos não-perigosos,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,NATURALLE TRATAMENTO DE RESIDUOS LTDA,INDÚSTRIA,Tratamento e disposicao de residuos nao perigosos,DEMAIS,Maceió,21432103000281.0,21432103000281.0,3821-1/00,3821100.0,38.0,E,"Agua, esgoto e residuos",Coleta e tratamento de residuos,True,False,NAO,FORA DO ESCOPO SEBRAE,True
21525643000129,Socitec Servicos Tecnicos Em Instalacoes Ltda,Indústria,3.Pequena,"Instalação de portas, janelas, tetos, divisórias e armários embutidos de qualquer material",Migração,True,False,False,SOMENTE SESI,1,ATIVA,SOCITEC SERVICOS TECNICOS EM INSTALACOES LTDA,INDÚSTRIA,"Instalacao de portas, janelas, tetos, divisorias e armarios embutidos de qualquer material",PEQUENO PORTE,Maceió,21525643000129.0,,4330-4/02,4330402.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True
21583852000129,Parmegianno Iate Club Ltda,Não Indústria,3.Pequena,Restaurantes e similares,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
21603692000132,J P Da Silva Gregorio,Indústria,4.Micro,FABRICAÇÃO DE PRODUTOS DE PANIFICAÇÃO INDUSTRIAL,Migração,True,False,False,SOMENTE SESI,1,ATIVA,J P DA SILVA GREGORIO,INDÚSTRIA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,MICRO EMPRESA,Maceió,21603692000132.0,,1091-1/02,1091102.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
21652038000119,Azevedo Soares Ind. E Com. De Argamassa Ltda,Industria,3.Pequena,Preparação de massa de concreto e argamassa para construção,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,AZEVEDO SOARES IND. E COM. DE ARGAMASSA LTDA,INDÚSTRIA,Preparacao de massa de concreto e argamassa para construcao,DEMAIS,Arapiraca,,21652038000119.0,2330-3/05,2330305.0,23.0,C,Industria de transformacao,Produtos de minerais nao-metalicos,True,False,SIM,NÃO ATENDIDA,True
21656926000100,Lucelena Da Rocha Vanderlei,Industria,4.Micro,Fabricação de biscoitos e bolachas,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,LUCELENA DA ROCHA VANDERLEI,INDÚSTRIA,Fabricacao de biscoitos e bolachas,MICRO EMPRESA,Maragogi,,,1092-9/00,1092900.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
21675045000136,Antonio Da Silva,Indústria,4.Micro,Instalação e manutenção elétrica,Migração,True,False,False,SOMENTE SESI,1,ATIVA,ANTONIO DA SILVA SERVICOS LTDA,INDÚSTRIA,Instalacao e manutencao eletrica,MICRO EMPRESA,Maceió,21675045000136.0,,4321-5/00,4321500.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True
21717134000106,Mak Sorveteria Ltda,Nao Industria,4.Micro,"Lanchonetes, casas de chá, de sucos e similares",Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
21849960000109,M4 Pinturas Ltda,Indústria,4.Micro,Serviços de pintura de edifícios em geral,Migração,True,False,False,SOMENTE SESI,1,ATIVA,M4 PINTURAS LTDA,INDÚSTRIA,Servicos de pintura de edificios em geral,MICRO EMPRESA,Maceió,21849960000109.0,,4330-4/04,4330404.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True
21870171000141,Daniel De Oliveira Silva,Indústria,4.Micro,"Confecção, sob medida, de roupas profissionais",Migração,True,False,False,SOMENTE SESI,1,ATIVA,DANIEL DE OLIVEIRA SILVA,INDÚSTRIA,"Confeccao, sob medida, de roupas profissionais",MICRO EMPRESA,Arapiraca,21870171000141.0,,1413-4/02,1413402.0,14.0,C,Industria de transformacao,Confeccao de vestuario e acessorios,True,False,SIM,NÃO ATENDIDA,True
21876488000195,E3fix Engenharia Ltda,Indústria,4.Micro,Serviços de engenharia,Migração,True,False,False,SOMENTE SESI,1,ATIVA,E3FIX ENGENHARIA LTDA,INDÚSTRIA,Servicos de engenharia,MICRO EMPRESA,Maceió,21876488000195.0,,7112-0/00,7112000.0,71.0,M,Atividades profissionais e tecnicas,Atividades profissionais e tecnicas,False,False,NAO,FORA DO ESCOPO SEBRAE,True
21935123000194,Annalyce Soares De Melo,Não Indústria,4.Micro,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
22053818000105,Condominio Residencial Mediterraneo Oestes,Não Indústria,4.Micro,Condomínios prediais,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
22127049000142,G Rodrigues Ramos,Indústria,4.Micro,Instalação e manutenção elétrica,Migração,True,False,False,SOMENTE SESI,1,ATIVA,G RODRIGUES RAMOS LTDA,INDÚSTRIA,Instalacao e manutencao eletrica,MICRO EMPRESA,Arapiraca,22127049000142.0,,4321-5/00,4321500.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True
22195075000108,Mundial Granitos E Marmores Ltda,Indústria,4.Micro,"Aparelhamento de placas e execução de trabalhos em mármore, granito, ardósia e outras pedras",Migração,True,False,False,SOMENTE SESI,1,ATIVA,MUNDIAL GRANITOS E MARMORES LTDA,INDÚSTRIA,"Aparelhamento de placas e execucao de trabalhos em marmore, granito, ardosia e outras pedras",MICRO EMPRESA,Maceió,22195075000108.0,22195075000108.0,2391-5/03,2391503.0,23.0,C,Industria de transformacao,Produtos de minerais nao-metalicos,True,False,SIM,NÃO ATENDIDA,True
22213186000108,Pysf Concretos E Argamassas Ltda,Indústria,3.Pequena,Preparação de massa de concreto e argamassa para construção,Migração,True,False,False,SOMENTE SESI,1,ATIVA,PYSF CONCRETOS E ARGAMASSAS LTDA,INDÚSTRIA,Preparacao de massa de concreto e argamassa para construcao,MICRO EMPRESA,Maceió,22213186000108.0,,2330-3/05,2330305.0,23.0,C,Industria de transformacao,Produtos de minerais nao-metalicos,True,False,SIM,NÃO ATENDIDA,True
22318086000138,Ana Maria Soares De Lima,Indústria,4.Micro,Fabricação de laticínios,Migração,True,False,False,SOMENTE SESI,1,ATIVA,ANA MARIA SOARES DE LIMA,INDÚSTRIA,Fabricacao de laticinios,MICRO EMPRESA,Batalha,22318086000138.0,,1052-0/00,1052000.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
22341335000106,Cruz E Correia Industria De Sorvetes Ltda,Industria | Indústria,4.Micro,Fabricação de sorvetes e outros gelados comestíveis,Migração | Proposta,True,True,True,SESI + SENAI,2,ATIVA,CRUZ E CORREIA INDUSTRIA DE SORVETES LTDA,INDÚSTRIA,Fabricacao de sorvetes e outros gelados comestiveis,PEQUENO PORTE,Maceió,22341335000106.0,22341335000106.0,1053-8/00,1053800.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
22442829000187,Jeizeanne De Gusmao Gomes Ltda,Não Indústria,4.Micro,Comércio varejista de hortifrutigranjeiros,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
22476571000130,Evolution Locadora Comercio E Servicos Ltda,Não Indústria,3.Pequena,Gestão e administração da propriedade imobiliária,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
22503169000105,Marinho Polimeros Ltda,Indústria,4.Micro,Fabricação de resinas termoplásticas,Migração,True,False,False,SOMENTE SESI,1,ATIVA,MARINHO POLIMEROS LTDA,INDÚSTRIA,Fabricacao de resinas termoplasticas,MICRO EMPRESA,Maceió,22503169000105.0,,2031-2/00,2031200.0,20.0,C,Industria de transformacao,Produtos quimicos,True,False,SIM,NÃO ATENDIDA,True
22556184000103,Alessandra Oliveira Dos Santos,Indústria,4.Micro,Serviços de comunicação multimídia - SCM,Migração,True,False,False,SOMENTE SESI,1,ATIVA,JNETCOM TECNOLOGIA LTDA,INDÚSTRIA,Servicos de comunicacao multimidia - scm,PEQUENO PORTE,Maceió,22556184000103.0,,6110-8/03,6110803.0,61.0,J,Informacao e comunicacao,Informacao e comunicacao,False,False,NAO,FORA DO ESCOPO SEBRAE,True
22632851000190,Ganhar Brasil Franchising S/s Ltda,Nao Industria,4.Micro,Treinamento em desenvolvimento profissional e gerencial,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
22648664000102,Vila Materna Ltda,Não Indústria,4.Micro,Outras atividades de serviços pessoais não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
22763714000194,Mrs Cerveja Do Nordeste Ltda,Indústria,4.Micro,Fabricação de cervejas e chopes,Migração,True,False,False,SOMENTE SESI,1,ATIVA,MRS CERVEJA DO NORDESTE LTDA,INDÚSTRIA,Fabricacao de cervejas e chopes,PEQUENO PORTE,Murici,22763714000194.0,,1113-5/02,1113502.0,11.0,C,Industria de transformacao,Bebidas,True,False,SIM,NÃO ATENDIDA,True
22779724000118,Kch Comercio De Laticinios Ltda,Industria | Indústria,3.Pequena,Fabricação de laticínios,Migração | Proposta,True,True,True,SESI + SENAI,2,ATIVA,KCH COMERCIO DE LATICINIOS LTDA,INDÚSTRIA,Fabricacao de laticinios,MICRO EMPRESA,Monteirópolis,22779724000118.0,22779724000118.0,1052-0/00,1052000.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
22821129000101,Zampieri Alugueis Ltda,Não Indústria,4.Micro,Gestão e administração da propriedade imobiliária,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
22844896000128,S. Paula Guimaraes Amaral,Não Indústria,4.Micro,Atividades de cobrança e informações cadastrais,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
22862086000102,Panificacao Alvorada Ii Ltda,Industria | Indústria,3.Pequena,FABRICAÇÃO DE PRODUTOS DE PANIFICAÇÃO INDUSTRIAL,Migração | Proposta,True,True,True,SESI + SENAI,2,ATIVA,PANIFICACAO ALVORADA II LTDA,INDÚSTRIA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,MICRO EMPRESA,Maceió,22862086000102.0,22862086000102.0,1091-1/02,1091102.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
22866960000171,Kod Engenharia Ltda,Indústria,3.Pequena,Serviços de engenharia,Migração,True,False,False,SOMENTE SESI,1,ATIVA,KOD ENGENHARIA LTDA,INDÚSTRIA,Servicos de engenharia,PEQUENO PORTE,Marechal Deodoro,22866960000171.0,,7112-0/00,7112000.0,71.0,M,Atividades profissionais e tecnicas,Atividades profissionais e tecnicas,False,False,NAO,FORA DO ESCOPO SEBRAE,True
22975605000130,R S L Policarpo Contrucoes,Não Indústria,4.Micro,Comércio varejista de materiais de construção em geral,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
23057444000169,A.s Car Repintura Automotiva Ltda,Indústria,4.Micro,Serviços de lanternagem ou funilaria e pintura de veículos automotores,Migração,True,False,False,SOMENTE SESI,1,ATIVA,A.S CAR REPINTURA AUTOMOTIVA LTDA,INDÚSTRIA,Servicos de lanternagem ou funilaria e pintura de veiculos automotores,PEQUENO PORTE,Maceió,23057444000169.0,,4520-0/02,4520002.0,45.0,G,Comercio e reparacao de veiculos,Comercio e reparacao de veiculos,False,False,NAO,FORA DO ESCOPO SEBRAE,True
23093434000260,Riomar Trading Ltda,Não Indústria,4.Micro,"Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
23233451000174,A P Cezar & Cia Ltda,Não Indústria,4.Micro,Comércio a varejo de peças e acessórios novos para veículos automotores,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
23238400000135,Rc Pre-moldados Master Ltda,Indústria,3.Pequena,Fabricação de artefatos de cimento para uso na construção,Migração,True,False,False,SOMENTE SESI,1,ATIVA,RC PRE-MOLDADOS MASTER LTDA,INDÚSTRIA,Fabricacao de artefatos de cimento para uso na construcao,PEQUENO PORTE,Maceió,23238400000135.0,,2330-3/02,2330302.0,23.0,C,Industria de transformacao,Produtos de minerais nao-metalicos,True,False,SIM,NÃO ATENDIDA,True
23275905000170,Bem Estar Nutricao Clinica E Estetica S/s Ltda,Não Indústria,4.Micro,Atividades de profissionais da nutrição,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
23399809000133,S. A. De Souza Direcoes Hidraulicas,Industria,4.Micro,"Manutenção e reparação de equipamentos hidráulicos e pneumáticos, exceto válvulas",Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,S. A. DE SOUZA DIRECOES HIDRAULICAS,INDÚSTRIA,"Manutencao e reparacao de equipamentos hidraulicos e pneumaticos, exceto valvulas",MICRO EMPRESA,Arapiraca,,23399809000133.0,3314-7/02,3314702.0,33.0,C,Industria de transformacao,"Manutencao, reparacao e instalacao de maquinas",True,False,SIM,NÃO ATENDIDA,True
23452238002016,Dvg Industrial S.a.,Industria | Indústria,3.Pequena,"Fabricação de artefatos de material plástico para uso na construção, exceto tubos e acessórios",Migração | Proposta,True,True,True,SESI + SENAI,2,ATIVA,DVG INDUSTRIAL S.A.,INDÚSTRIA,"Fabricacao de artefatos de material plastico para uso na construcao, exceto tubos e acessorios",DEMAIS,Marechal Deodoro,23452238002016.0,23452238002016.0,2229-3/03,2229303.0,22.0,C,Industria de transformacao,Borracha e material plastico,True,False,SIM,NÃO ATENDIDA,True
23499339000180,Beeva Industria Comercio E Exportacao De Mel E Derivados S/a,Indústria,3.Pequena,Fabricação de outros produtos alimentícios não especificados anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
23524040000138,Braspowertech Solucoes Tecnologicas Ltda,Indústria,4.Micro,"Fabricação de aparelhos e equipamentos de medida, teste e controle",Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
23571419000107,Jael Engenharia Ltda,Industria,4.Micro,Serviços de engenharia,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
23585778000105,Sbv Solucoes Ambientais Ltda,Industria,2.Média,"Obras portuárias, marítimas e fluviais",Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
23619452000151,Maucon Empreendimentos Ltda,Não Indústria,3.Pequena,Hotéis,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
