CNPJ,Razão Social,Categoria,Porte,CNAE,Origem da Cobertura,TEM_SESI,TEM_SENAI,TEM_SESI_SENAI,STATUS_RELACIONAMENTO,QTD_REGISTROS_BASE
12242350000143,Municipio De Igreja Nova,Nao Industria,4.Micro,Administração pública em geral,Proposta,False,True,False,SOMENTE SENAI,1
12250916000189,Municipio De Santana Do Ipanema,Nao Industria,4.Micro,Atividades de associações de defesa de direitos sociais,Migração,False,True,False,SOMENTE SENAI,1
12257462000178,Infranet Distribuidora De Tecnologia E Engenharia Ltda,Nao Industria,3.Pequena,Comércio atacadista de material elétrico,Proposta,False,True,False,SOMENTE SENAI,1
12264222000109,Municipio De Sao Miguel Dos Campos,Nao Industria | Órgãos Públicos,4.Micro,Administração pública em geral,Migração | Proposta,True,True,True,SESI + SENAI,2
12264493000156,Alagoas Vidros Temperados Ltda,Indústria,4.Micro,Fabricação de vidro plano e de segurança,Migração,True,False,False,SOMENTE SESI,1
12264628000183,Municipio De Campo Alegre,Nao Industria,3.Pequena,Administração pública em geral,Proposta,False,True,False,SOMENTE SENAI,1
12268397000186,Hotel Beiriz Ltda,Não Indústria,2.Média,Hotéis,Proposta,True,False,False,SOMENTE SESI,1
12272084000100,Equatorial Alagoas Distribuidora De Energia S.a.,Industria,1.Grande,Distribuição de energia elétrica,Migração,False,True,False,SOMENTE SENAI,1
12275715000136,Utinga Acucar E Etanol S/a,Industria,1.Grande,Fabricação de açúcar em bruto,Proposta,False,True,False,SOMENTE SENAI,1
12281871000100,Madeirart Nova Industria E Comercio De Madeiras Ltda,Industria | Indústria,4.Micro,"Fabricação de cabines, carrocerias e reboques para caminhões",Migração | Proposta,True,True,True,SESI + SENAI,2
12282034000286,Usina Caete S A,Nao Industria | Não Indústria,1.Grande,Cultivo de cana-de-açúcar,Proposta,True,True,True,SESI + SENAI,2
12282034000367,Usina Caete S A,Industria | Indústria,1.Grande,Fabricação de açúcar em bruto,Proposta,True,True,True,SESI + SENAI,2
12286944000156,Construtora Humberto Lobo Ltda Em Recuperacao Judicial,Industria,3.Pequena,Construção de edifícios,Proposta,False,True,False,SOMENTE SENAI,1
12301511000122,Parque Das Flores Administracao Ltda,Não Indústria,3.Pequena,Serviços de sepultamento,Migração,True,False,False,SOMENTE SESI,1
12303541000178,Conselho Regional De Contabilidade De Alagoas,Não Indústria,3.Pequena,Outras atividades associativas profissionais,Migração,True,False,False,SOMENTE SESI,1
12303616000110,S. Vieira Da Silva Ltda,Não Indústria,2.Média,Comercio varejista de artigos de armarinho,Migração,True,False,False,SOMENTE SESI,1
12303616000544,S. Vieira Da Silva Ltda,Não Indústria,4.Micro,"Lanchonetes, casas de chá, de sucos e similares",Proposta,True,False,False,SOMENTE SESI,1
12303616001001,S. Vieira Da Silva Ltda,Não Indústria,3.Pequena,Comercio varejista de artigos de armarinho,Proposta,True,False,False,SOMENTE SESI,1
12306031000154,Escola Domestica Maria Imaculada,Não Indústria,3.Pequena,Ensino fundamental,Migração,True,False,False,SOMENTE SESI,1
12307187000150,Santa Casa De Misericordia De Maceio,Não Indústria,1.Grande,"Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências",Migração,True,False,False,SOMENTE SESI,1
12307187000311,Santa Casa De Misericordia De Maceio,Não Indústria,3.Pequena,"Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências",Migração,True,False,False,SOMENTE SESI,1
12308631000151,Panificacao Menezes Ltda,Indústria,4.Micro,FABRICAÇÃO DE PRODUTOS DE PANIFICAÇÃO INDUSTRIAL,Migração,True,False,False,SOMENTE SESI,1
12312799000130,Panificacao Jaragua Ltda,Indústria,4.Micro,FABRICAÇÃO DE PRODUTOS DE PANIFICAÇÃO INDUSTRIAL,Migração,True,False,False,SOMENTE SESI,1
12312799000211,Panificacao Jaragua Ltda,Industria | Indústria,4.Micro,FABRICAÇÃO DE PRODUTOS DE PANIFICAÇÃO INDUSTRIAL,Proposta,True,True,True,SESI + SENAI,2
12316295000199,Federacao Das Industrias Do Estado De Alagoas,Não Indústria,4.Micro,Atividades de associações de defesa de direitos sociais,Migração,True,False,False,SOMENTE SESI,1
12318184000111,Sindicato Dos Trabalhadores Em Empresas De Telecomunicacoes E Operadores De Mesas Telefonicas (telefonistas Em Geral) No Estado De Alagoas - Sin,Não Indústria,4.Micro,Atividades de organizações sindicais,Migração,True,False,False,SOMENTE SESI,1
12318234000160,"Emalub - Equipamentos, Maquinas E Lubrificantes Ltda.",Não Indústria,4.Micro,Comércio varejista de outros produtos não especificados anteriormente,Migração,True,False,False,SOMENTE SESI,1
12319067000172,Associacao Comercial De Maceio,Não Indústria,4.Micro,Atividades de associações de defesa de direitos sociais,Migração,True,False,False,SOMENTE SESI,1
12332946000134,Municipio De Uniao Dos Palmares,Nao Industria,4.Micro,Administração pública em geral,Proposta,False,True,False,SOMENTE SENAI,1
12333753000106,Municipio De Capela,Nao Industria,4.Micro,Administração pública em geral,Proposta,False,True,False,SOMENTE SENAI,1
12363594000184,Milton Alves Industria E Comercio Limitada,Industria | Indústria,2.Média,Fabricação de massas alimentícias,Migração | Proposta,True,True,True,SESI + SENAI,2
12376097000110,D N Vilela Tecnologia,Indústria,4.Micro,Serviços de comunicação multimídia - SCM,Migração,True,False,False,SOMENTE SESI,1
12380887000170,Cilel Comercio E Industria De Lages Ltda,Não Indústria,3.Pequena,"Depósitos de mercadorias para terceiros, exceto armazéns gerais e guarda-móveis",Migração,True,False,False,SOMENTE SESI,1
12382008000149,Penedo Agro Industrial S/a - Em Recuperacao Judicial,Indústria,3.Pequena,Fabricação de açúcar em bruto,Proposta,True,False,False,SOMENTE SESI,1
12387890000115,Industria E Comercio De Bebidas Alagoana Ltda,Indústria,3.Pequena,Fabricação de refrigerantes,Migração,True,False,False,SOMENTE SESI,1
12388278000167,Convem Comercio De Veiculos E Motores Ltda - Em Recuperacao Judicial,Nao Industria | Não Indústria,4.Micro,Comércio a varejo de motocicletas e motonetas novas,Migração | Proposta,True,True,True,SESI + SENAI,2
12388278000329,Convem Comercio De Veiculos E Motores Ltda - Em Recuperacao Judicial,Não Indústria,3.Pequena,Comércio a varejo de motocicletas e motonetas novas,Migração,True,False,False,SOMENTE SESI,1
12392890000103,Imcrel Irmaos Moreira Extracao Mineral Ltda,Industria,3.Pequena,Extração e britamento de pedras e outros materiais para construção e beneficiamento associado,Proposta,False,True,False,SOMENTE SENAI,1
12398749000380,Diocese De Penedo,Não Indústria,4.Micro,Atividades de organizações religiosas,Migração,True,False,False,SOMENTE SESI,1
12407474000131,Construtora Penedo Ltda,Industria,4.Micro,Construção de edifícios,Proposta,False,True,False,SOMENTE SENAI,1
12415313000190,Prime Construcoes E Incorporacoes Ltda,Industria | Indústria,2.Média,Construção de edifícios,Migração | Proposta,True,True,True,SESI + SENAI,2
12423997000171,Up Distribuidora De Produtos Descartaveis Ltda,Não Indústria,2.Média,Comércio atacadista de embalagens,Migração,True,False,False,SOMENTE SESI,1
12449880000167,Fundacao Universitaria De Desenv De Extensao E Pesquisa,Nao Industria,2.Média,Pesquisa e desenvolvimento experimental em ciências sociais e humanas,Proposta,False,True,False,SOMENTE SENAI,1
12476466000147,Ecopar Engenharia Ltda,Industria,2.Média,Construção de edifícios,Proposta,False,True,False,SOMENTE SENAI,1
12478095000132,Companhia Acucareira Central Sumauma - Em Recuperacao Judicial,Industria,1.Grande,Fabricação de açúcar em bruto,Proposta,False,True,False,SOMENTE SENAI,1
12481800000150,Construtora Lins Irmaos Ltda,Industria,4.Micro,Construção de edifícios,Proposta,False,True,False,SOMENTE SENAI,1
12489837000125,Camara De Dirigentes Lojistas De Arapiraca,Não Indústria,4.Micro,Atividades de organizações associativas patronais e empresariais,Migração,True,False,False,SOMENTE SESI,1
12509238000126,Associacao Beneficente De Palmeira Dos Indios,Não Indústria,2.Média,"Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências",Migração,True,False,False,SOMENTE SESI,1
12513140000142,Ancora Telecom Ltda,Indústria,3.Pequena,Serviços de comunicação multimídia - SCM,Migração,True,False,False,SOMENTE SESI,1
12517413000127,Servico De Apoio As M E P Empresas De Alagoas-sebrae-al,Não Indústria,3.Pequena,"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica",Migração,True,False,False,SOMENTE SESI,1
12517413000208,Servico De Apoio As M E P Empresas De Alagoas-sebrae-al,Não Indústria,4.Micro,"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica",Migração,True,False,False,SOMENTE SESI,1
12517413000399,Servico De Apoio As M E P Empresas De Alagoas-sebrae-al,Não Indústria,4.Micro,"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica",Migração,True,False,False,SOMENTE SESI,1
12517413000470,Servico De Apoio As M E P Empresas De Alagoas-sebrae-al,Não Indústria,4.Micro,"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica",Migração,True,False,False,SOMENTE SESI,1
12517553000103,Socitec Sociedade Tecnica Em Esquadrias Ltda,Indústria,3.Pequena,Fabricação de esquadrias de metal,Migração,True,False,False,SOMENTE SESI,1
12542999000180,Santa Casa De Misericordia De Penedo,Não Indústria,2.Média,"Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências",Migração,True,False,False,SOMENTE SESI,1
12621462000105,Associacao Das Empresas Do Distrito Industrial Governador Luiz Cavalcante,Não Indústria,4.Micro,Atividades de associações de defesa de direitos sociais,Migração,True,False,False,SOMENTE SESI,1
12633133000184,Sulcar Lanternagem E Pintura Ltda,Indústria,4.Micro,Serviços de lanternagem ou funilaria e pintura de veículos automotores,Proposta,True,False,False,SOMENTE SESI,1
12634325000105,Concretec Industria E Comercio De Pre-moldados Ltda,Industria | Indústria,3.Pequena,"Fabricação de outros artefatos e produtos de concreto, cimento, fibrocimento, gesso e materiais semelhantes",Proposta,True,True,True,SESI + SENAI,2
12683326000140,Hotel Brisa Suites Ltda,Não Indústria,2.Média,Hotéis,Proposta,True,False,False,SOMENTE SESI,1
12712261000113,Elba Brito Valenca,Não Indústria,4.Micro,Ensino fundamental,Proposta,True,False,False,SOMENTE SESI,1
12718011000190,Central Acucareira Santo Antonio S A,Industria | Indústria,1.Grande,Fabricação de açúcar em bruto,Migração | Proposta,True,True,True,SESI + SENAI,2
12718011001081,Central Acucareira Santo Antonio S A,Indústria,1.Grande,Fabricação de açúcar em bruto,Proposta,True,False,False,SOMENTE SESI,1
12733937000155,Triunfo Agroindustrial Ltda Em Recuperacao Judicial,Indústria,2.Média,Fabricação de açúcar em bruto,Proposta,True,False,False,SOMENTE SESI,1
12737680000100,Santa Casa De Misericordia De Sao Miguel Dos Campos,Não Indústria,1.Grande,"Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências",Proposta,True,False,False,SOMENTE SESI,1
12771703000100,Givanilson Da Silva Menezes,Industria | Indústria,4.Micro,Fabricação de móveis com predominância de madeira,Proposta,True,True,True,SESI + SENAI,2
12805698000100,Francisco De Assis Soares Alcantara,Não Indústria,4.Micro,Comércio varejista de artigos do vestuário e acessórios,Migração,True,False,False,SOMENTE SESI,1
12835997000189,Panificadora E Lanchonete Primor Ltda,Industria | Indústria,4.Micro,FABRICAÇÃO DE PRODUTOS DE PANIFICAÇÃO INDUSTRIAL,Migração | Proposta,True,True,True,SESI + SENAI,2
12841003000137,Ste Instalacoes Eletricas Montagens E Manutencao Ltda,Industria,4.Micro,Instalação e manutenção elétrica,Proposta,False,True,False,SOMENTE SENAI,1
12847606000146,Megaplast Industria E Comercio De Plastico Ltda,Indústria,4.Micro,Fabricação de artefatos de material plástico para uso pessoal e doméstico,Migração,True,False,False,SOMENTE SESI,1
12945994000106,Construart Ltda,Industria,3.Pequena,Construção de edifícios,Proposta,False,True,False,SOMENTE SENAI,1
12952537000130,Six Propaganda Ltda,Não Indústria,4.Micro,Agências de publicidade,Proposta,True,False,False,SOMENTE SESI,1
12954202000151,Associacao Dos Empregados Do Sesi Senai Fiea E Iel,Não Indústria,4.Micro,"Clubes sociais, esportivos e similares",Migração,True,False,False,SOMENTE SESI,1
12962817000120,V. L. Da Silva Boutique Ltda,Não Indústria,4.Micro,Comércio varejista de artigos do vestuário e acessórios,Migração,True,False,False,SOMENTE SESI,1
12970570000193,Inap - Industria Alimenticia Popular Ltda,Indústria,2.Média,Fabricação de conservas de frutas,Migração,True,False,False,SOMENTE SESI,1
12974281000162,Rodogranel Logistica E Servicos Ltda,Não Indústria,4.Micro,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Migração,True,False,False,SOMENTE SESI,1
13009550000113,Irmaos Britto Representacoes E Comercio Ltda,Não Indústria,4.Micro,Operações de terminais,Migração,True,False,False,SOMENTE SESI,1
13009550000547,Irmaos Britto Representacoes E Comercio Ltda,Não Indústria,3.Pequena,Operações de terminais,Migração,True,False,False,SOMENTE SESI,1
13055903000111,Yellow Kite Propaganda E Publicidade Ltda,Não Indústria,3.Pequena,Agências de publicidade,Migração,True,False,False,SOMENTE SESI,1
13059313000167,Rm Industria E Comercio Ltda,Industria,4.Micro,"Fabricação de estruturas pré-moldadas de concreto armado, em série e sob encomenda",Proposta,False,True,False,SOMENTE SENAI,1
13096105000138,M A Da Silva & Cia Ltda,Não Indústria,4.Micro,Atividades de contabilidade,Migração,True,False,False,SOMENTE SESI,1
13154151000227,Frigovale Do Guapore Com. E Ind. De Carnes Ltda,Indústria,2.Média,Frigorífico - abate de bovinos,Migração,True,False,False,SOMENTE SESI,1
13158812000101,I G Da Silva  Ltda,Não Indústria,4.Micro,Atividades de cobrança e informações cadastrais,Migração,True,False,False,SOMENTE SESI,1
13256673000159,Smartway Comercio E Servicos Ltda,Indústria,4.Micro,Impressão de material para outros usos,Proposta,True,False,False,SOMENTE SESI,1
13328046000186,Comercial Lavinia Ltda,Não Indústria,4.Micro,Comércio varejista de ferragens e ferramentas,Migração,True,False,False,SOMENTE SESI,1
13342753000127,Mineracao Barreto Sa,Indústria,2.Média,"Extração de minerais para fabricação de adubos, fertilizantes e outros produtos químicos",Migração,True,False,False,SOMENTE SESI,1
13342753000399,Mineracao Barreto Sa,Indústria,4.Micro,"Extração de minerais para fabricação de adubos, fertilizantes e outros produtos químicos",Migração,True,False,False,SOMENTE SESI,1
13342753000470,Mineracao Barreto Sa,Indústria,3.Pequena,"Extração de minerais para fabricação de adubos, fertilizantes e outros produtos químicos",Migração,True,False,False,SOMENTE SESI,1
13363936000129,Damasceno Ferreira E Silva Comercio De Vidros E Forro Ltda,Indústria,4.Micro,Fabricação de esquadrias de metal,Migração,True,False,False,SOMENTE SESI,1
