CNPJ,Razão Social,Categoria,Porte,CNAE,Origem da Cobertura,TEM_SESI,TEM_SENAI,TEM_SESI_SENAI,STATUS_RELACIONAMENTO,QTD_REGISTROS_BASE,SEBRAE_situacao_atual,SEBRAE_razao_social,SEBRAE_SETOR,SEBRAE_CNAE PRIMARIO,SEBRAE_Porte,SEBRAE_Municipio,SEBRAE_SESI,SEBRAE_SENAI,SEBRAE_cnae_codigo_recuperado,SEBRAE_cnae_norm,SEBRAE_cnae_divisao,SEBRAE_secao,SEBRAE_setor,SEBRAE_subsetor,SEBRAE_e_industria,SEBRAE_auditoria,SEBRAE_elegivel_sebrae,SEBRAE_oportunidade_comercial,ENCONTRADO_SEBRAE
00237471000118,"Melro, Sampaio & Cia Ltda",Não Indústria,4.Micro,Comércio varejista de plantas e flores naturais,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
00279531000750,Tupan Construcoes Ltda,Não Indústria,3.Pequena,Comércio atacadista de materiais de construção em geral,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
00292156000193,Prorede Comercio E Servicos Ltda,Não Indústria,4.Micro,Comércio varejista de materiais de construção não especificados anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
00298863000197,Farmacia De Manip Derm E Cosmetica Ltda,Não Indústria,4.Micro,"Comércio varejista de produtos farmacêuticos, com manipulação de fórmulas",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
00360305000104,Caixa Economica Federal,Nao Industria,4.Micro,Caixas econômicas,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
00361941000150,Albuquerque Engenharia Ltda,Indústria,2.Média,Construção de edifícios,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
00400203000175,Geovane Veiculos Ltda,Não Indústria,4.Micro,"Comércio a varejo de automóveis, camionetas e utilitários usados",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
00405481000115,Maria C Do Sacramento Santos Ferragens Ltda,Não Indústria,4.Micro,Comércio varejista de ferragens e ferramentas,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
00407844000151,Lourenco Peixoto Neto,Não Indústria,4.Micro,Comércio varejista de plantas e flores naturais,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
00598187000177,Inove Engenharia Termica Ltda,Indústria,3.Pequena,"Instalação e manutenção de sistemas centrais de ar condicionado, de ventilação e refrigeração",Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
00673581000122,Tt Comercio De Areia E Brita E Servicos De Solda Ltda,Não Indústria,4.Micro,"Comércio varejista de cal, areia, pedra britada, tijolos e telhas",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
00823434000272,Agricom Agro Industria E Comercio Anadiense Ltda,Não Indústria,4.Micro,Comércio atacadista de produtos alimentícios em geral,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
00823434000353,Agricom Agro Industria E Comercio Anadiense Ltda,Não Indústria,4.Micro,Comércio atacadista de produtos alimentícios em geral,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
00837546000100,Ceproal - Centro De Ensino Profissionalizante De Alagoas Ltda,Não Indústria,4.Micro,Educação profissional de nível técnico,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
00930087000104,Prener Engenharia Ltda,Indústria,3.Pequena,Construção de estações e redes de distribuição de energia elétrica,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
00961032000153,Multbox Esquadrias De Aluminio Ltda,Indústria,3.Pequena,Fabricação de esquadrias de metal,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
00969924000109,F.t.lindoso & Cia. Ltda,Não Indústria,4.Micro,Atividades de condicionamento físico,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
00987872000195,Leonia Peixoto Cavalcante,Não Indústria,4.Micro,"Lanchonetes, casas de chá, de sucos e similares",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
01014074000140,Adilson Ferreira Dos Anjos,Não Indústria,4.Micro,Comércio varejista de materiais de construção em geral,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
01106583000100,Sacramento E Moreira Ltda,Não Indústria,3.Pequena,Restaurantes e similares,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
01129810000105,Fundo Municipal De Educacao,Nao Industria | Não Indústria,4.Micro,Atividades de associações de defesa de direitos sociais,Migração | Proposta,True,True,True,SESI + SENAI,2,,,,,,,,,,,,,,,,,,,False
01177442000170,Avante Energia E Servicos Ltda,Nao Industria,4.Micro,Outras atividades de prestação de serviços de informação não especificadas anteriormente,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
01182834000128,Reis & Gomes Ltda,Não Indústria,4.Micro,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
01247474000103,Ana M.borges Utiama,Não Indústria,4.Micro,Atividades de podologia,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
01285165000462,O Borrachao Ltda,Nao Industria,4.Micro,Comércio varejista de outros produtos não especificados anteriormente,Migração,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
01454407000151,Cardiodinamica Ltda,Não Indústria,2.Média,Atividades de atendimento em pronto-socorro e unidades hospitalares para atendimento a urgências,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
01528374000147,Engie Solucoes De Operacao E Manutencao Ltda.,Indústria,1.Grande,Serviços de engenharia,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
01551272002005,Asa Industria E Comercio Ltda,Nao Industria,3.Pequena,Comércio atacadista de produtos alimentícios em geral,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
01563491000141,Brisamar Pousada Ltda,Não Indústria,4.Micro,Outros alojamentos não especificados anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
01637895000132,Votorantim Cimentos S.a.,Indústria,1.Grande,Fabricação de cimento,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
01656786000162,Grafimar Ltda,Não Indústria,4.Micro,"Edição integrada à impressão de cadastros, listas e outros produtos gráficos",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
01670186000159,Gildete M. Dos Santos Silva Restaurante,Não Indústria,4.Micro,Restaurantes e similares,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
01707112000140,Cooperativa Dos Medicos Da Santa Casa De Maceio,Não Indústria,3.Pequena,Atividades de profissionais da área de saúde não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
01707112000301,Cooperativa Dos Medicos Da Santa Casa De Maceio,Não Indústria,4.Micro,Atividades de profissionais da área de saúde não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
01744683000154,Maceoleo Ltda,Não Indústria,4.Micro,Comércio varejista de lubrificantes,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
01771408000120,Jorge Pereira Da Rocha Neto,Não Indústria,4.Micro,"Aluguel de palcos, coberturas e outras estruturas de uso temporário, exceto andaimes",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
01774589000148,Mestre Cuca Restaurante Ltda,Não Indústria,3.Pequena,Restaurantes e similares,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
01832386000160,Tecserv - Comercio E Servicos Ltda,Não Indústria,4.Micro,Aluguel de máquinas e equipamentos para escritório,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
01839841000150,Gelbanise Oliveira De Almeida,Não Indústria,4.Micro,Comércio varejista de bicicletas e triciclos; peças e acessórios,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
01864858000167,Dilab- Diagnostico Laboratorial S/s Ltda,Nao Industria,4.Micro,Laboratórios clínicos,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
01868460000107,Condominio Residencial Aquarius,Não Indústria,4.Micro,Condomínios prediais,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
01899414000167,Mecbrun-industria E Comercio Ltda,Indústria,3.Pequena,Fabricação de obras de caldeiraria pesada,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
01908548000105,Buffet Izabel Pinheiro Ltda,Não Indústria,4.Micro,Serviços de alimentação para eventos e recepções - bufê,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
02040502000171,Edivaldo Araujo,Não Indústria,4.Micro,Comércio varejista de materiais de construção em geral,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
02180731000191,Casa Para Velhice Luiza De Marillac,Não Indústria,3.Pequena,Atividades de associações de defesa de direitos sociais,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
02285556000105,Mario Calheiros De Lima & Cia Ltda,Não Indústria,4.Micro,Apicultura,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
02297239000109,Distribuidora Comercial E Industrial Rio Branco Ltda,Não Indústria,4.Micro,Comércio atacadista de cereais e leguminosas beneficiados,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
02301846000197,Transmares Corretora De Seguros Ltda,Não Indústria,4.Micro,"Corretores e agentes de seguros, de planos de previdência complementar e de saúde",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
02321947000120,"C D I - Centro De Imagem, Diagnostico E Tratamento Ltda",Não Indústria,4.Micro,Serviços de ressonância magnética,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
02327768000108,E L Rocha Dedetizadora,Não Indústria,3.Pequena,Imunização e controle de pragas urbanas,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
02329713000129,Timac Agro Industria E Comercio De Fertilizantes Ltda,Não Indústria,2.Média,"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo",Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
02359689000170,Sk Infraestrutura Ltda,Industria,4.Micro,"Obras portuárias, marítimas e fluviais",Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
02417115001698,Sgs Geosol Laboratorios Ltda,Não Indústria,4.Micro,Testes e análises técnicas,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
02481605000177,Conselho Regional De Quimica Da Xvii Regiao,Órgãos Públicos,4.Micro,Administração pública em geral,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
02573575000129,A. Maria Brasil Martins,Não Indústria,4.Micro,Restaurantes e similares,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
02586873000153,Casel Servicos De Eletricidade Ltda,Industria,4.Micro,Construção de edifícios,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
02644422000125,Marcogram Comercio De Marmores E Granitos Ltda,Não Indústria,4.Micro,Comércio varejista de materiais de construção não especificados anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
02668961000102,Condomnio Casa Da Industria,Não Indústria,4.Micro,Condomínios prediais,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
02789569000103,Eugenio Costa De Souza,Não Indústria,4.Micro,Comércio varejista de artigos do vestuário e acessórios,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
02857954002437,Amara Net Zero Brasil Ltda,Não Indústria,3.Pequena,"Depósitos de mercadorias para terceiros, exceto armazéns gerais e guarda-móveis",Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
02865907000149,M T Florencio Fernandes & Cia Ltda,Não Indústria,4.Micro,Comércio varejista de artigos do vestuário e acessórios,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
02867678000100,Nip Global Ltda,Industria | Indústria,2.Média,Serviços de engenharia,Proposta,True,True,True,SESI + SENAI,2,,,,,,,,,,,,,,,,,,,False
02890163000112,Andre Luis De Almeda Silva Promocoes E Assessoria Ltda,Não Indústria,4.Micro,"Serviços de organização de feiras, congressos, exposições e festas",Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
02914460000312,Seara Alimentos Ltda,Não Indústria,1.Grande,Serviços combinados de escritório e apoio administrativo,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
02970438000128,Clinica De Cirurgia Plastica Dr. Fernando Lins Ltda,Não Indústria,4.Micro,Atividade médica ambulatorial com recursos para realização de procedimentos cirúrgicos,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
02995661000120,Cunegundes Nascimento Soares Neto,Não Indústria,4.Micro,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03028774000119,F. M. S. L.. Coretora De Seguros Ltda,Não Indústria,4.Micro,Outras atividades de prestação de serviços de informação não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03178923000126,Versan Empreendimentos Limitada,Não Indústria,3.Pequena,Gestão e manutenção de cemitérios,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03252709000172,Santos & Carvalho Ltda,Não Indústria,4.Micro,"Representantes comerciais e agentes do comércio de madeira, material de construção e ferragens",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03279056000115,Cabecal - Calcario De Cabeceiras Mineracao Ltda,Industria,4.Micro,"Extração de minerais para fabricação de adubos, fertilizantes e outros produtos químicos",Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
03360646000330,Samplas Industria E Comercio De Plasticos Ltda.,Não Indústria,4.Micro,Comércio varejista de outros artigos de uso doméstico não especificados anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03396460000179,Industria Parisom Ltda,Indústria,4.Micro,"Fabricação de artigos para viagem, bolsas e semelhantes de qualquer material",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03405567000136,L. B. Comercio De Alimentos Ltda,Não Indústria,4.Micro,"Lanchonetes, casas de chá, de sucos e similares",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03470536000169,Energia Empreendimentos Ltda,Industria,3.Pequena,Construção de edifícios,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
03507618000130,N S Racoes Ltda,Não Indústria,4.Micro,Comércio varejista de animais vivos e de artigos e alimentos para animais de estimação,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03624362000141,Cooperativa Educacional De Maceio,Nao Industria,3.Pequena,Atividades de associações de defesa de direitos sociais,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
03641462000186,Igreja Em Arapiraca,Não Indústria,4.Micro,Atividades de organizações religiosas,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03692424000152,Servico Nacional De Aprendizagem Comercial - Senac,Não Indústria,1.Grande,Outras atividades de ensino não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03692424000403,Servico Nacional De Aprendizagem Comercial - Senac,Não Indústria,3.Pequena,Outras atividades de ensino não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03692424000667,Servico Nacional De Aprendizagem Comercial - Senac,Não Indústria,3.Pequena,Outras atividades de ensino não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03692424000900,Servico Nacional De Aprendizagem Comercial - Senac,Não Indústria,4.Micro,Outras atividades de ensino não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03692424001124,Servico Nacional De Aprendizagem Comercial - Senac,Não Indústria,3.Pequena,Outras atividades de ensino não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03692424001205,Servico Nacional De Aprendizagem Comercial - Senac,Não Indústria,4.Micro,Outras atividades de ensino não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03692424001477,Servico Nacional De Aprendizagem Comercial - Senac,Não Indústria,3.Pequena,Outras atividades de ensino não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03692424001558,Servico Nacional De Aprendizagem Comercial - Senac,Não Indústria,4.Micro,Outras atividades de ensino não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03698620000568,Green4t Solucoes Ti Ltda,Industria,3.Pequena,Outras obras de instalações em construções não especificadas anteriormente,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
03746272000123,Sian Engenharia Ltda,Industria | Indústria,3.Pequena,Construção de edifícios,Migração | Proposta,True,True,True,SESI + SENAI,2,,,,,,,,,,,,,,,,,,,False
03773834000128,"Servico Social Da Industria, Departamento Regional De Minas Gerais (sesi / Drmg)",Não Indústria,4.Micro,Outras atividades de ensino não especificadas anteriormente,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03798336000130,Servico Social Da Industria - Sesi,Não Indústria,2.Média,Outras atividades de ensino não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03798336000210,Servico Social Da Industria - Sesi,Nao Industria,3.Pequena,Outras atividades de ensino não especificadas anteriormente,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
03798336000806,Servico Social Da Industria - Sesi,Nao Industria,3.Pequena,Outras atividades de ensino não especificadas anteriormente,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
03798336000997,Servico Social Da Industria - Sesi,Nao Industria,3.Pequena,Outras atividades de ensino não especificadas anteriormente,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
03798361000113,Servico Nacional De Aprendizagem Industrial,Não Indústria,2.Média,Outras atividades de ensino não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03798361000202,Servico Nacional De Aprendizagem Industrial,Não Indústria,3.Pequena,Outras atividades de ensino não especificadas anteriormente,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03859544000100,Malta & Malta Ltda,Não Indústria,4.Micro,Atividade médica ambulatorial com recursos para realização de exames complementares,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03866223000124,Medradius Clinica De Medicina Nuclear E Radiologia De Maceio Ltda,Nao Industria | Não Indústria,2.Média,"Serviços de diagnóstico por imagem com uso de radiação ionizante, exceto tomografia",Migração | Proposta,True,True,True,SESI + SENAI,2,,,,,,,,,,,,,,,,,,,False
03866223000205,Medradius Clinica De Medicina Nuclear E Radiologia De Maceio Ltda,Não Indústria,2.Média,"Serviços de diagnóstico por imagem com uso de radiação ionizante, exceto tomografia",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03866223000477,Medradius Clinica De Medicina Nuclear E Radiologia De Maceio Ltda,Não Indústria,2.Média,"Serviços de diagnóstico por imagem com uso de radiação ionizante, exceto tomografia",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03887992000109,Cam Clinica De Anestesiologia De Maceio Ltda.,Não Indústria,4.Micro,Atividade médica ambulatorial restrita a consultas,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03894943000101,Colegio Sagrada Familia Ltda,Não Indústria,4.Micro,Ensino fundamental,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03949951000108,Uniao Brasil Transportes Ltda,Não Indústria,3.Pequena,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
03975548000145,Hidroenergia Engenharia E Automacao Ltda,Indústria,4.Micro,Fabricação de aparelhos e equipamentos para distribuição e controle de energia elétrica,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
04157373000121,Sindicato Das Industrias Graficas Do Estado De Alagoas,Não Indústria,4.Micro,Atividades de organizações sindicais,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
04267678000196,Escola De Educacao Basica Educar E Construir Ltda,Não Indústria,3.Pequena,Ensino fundamental,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
04307530000138,Lessa & Moura Contabilidade E Consultoria Empresarial S/s,Não Indústria,4.Micro,Atividades de contabilidade,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
04342459000124,Sesc-administracao Regional No Estado De Alagoas,Não Indústria,2.Média,Serviços de assistência social sem alojamento,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
04342459000205,Sesc-administracao Regional No Estado De Alagoas,Não Indústria,3.Pequena,Serviços de assistência social sem alojamento,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
04342459000396,Sesc-administracao Regional No Estado De Alagoas,Não Indústria,3.Pequena,Serviços de assistência social sem alojamento,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
04342459000477,Sesc-administracao Regional No Estado De Alagoas,Não Indústria,4.Micro,Serviços de assistência social sem alojamento,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
04342459000558,Sesc-administracao Regional No Estado De Alagoas,Não Indústria,4.Micro,Serviços de assistência social sem alojamento,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
04342459000639,Sesc-administracao Regional No Estado De Alagoas,Não Indústria,3.Pequena,Serviços de assistência social sem alojamento,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
04342459000710,Sesc-administracao Regional No Estado De Alagoas,Não Indústria,3.Pequena,Serviços de assistência social sem alojamento,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
04342949000120,Acessorios Mineirao Pecas E Servicos Ltda,Nao Industria,3.Pequena,Comércio a varejo de peças e acessórios novos para veículos automotores,Migração,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
04396985000177,Previparq Ltda,Não Indústria,2.Média,Serviços de funerárias,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
04396985000410,Previparq Ltda,Não Indústria,4.Micro,Serviços de funerárias,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
04396985000681,Previparq Ltda,Não Indústria,3.Pequena,Serviços de funerárias,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
04396985000762,Previparq Ltda,Não Indústria,3.Pequena,Serviços de funerárias,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
04401310000179,Teccel - Tecnologia Da Construcao Civil E Eletrica Ltda,Industria,2.Média,Construção de estações e redes de distribuição de energia elétrica,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
04408182000195,"Clenio Pacheco Franco, Advogados E Consultores Juridicos",Não Indústria,4.Micro,Serviços advocatícios,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
04433402000130,Colegio Santissimo Senhor Ltda,Não Indústria,3.Pequena,Ensino médio,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
04454766000105,Elias Nunes De Oliveira,Não Indústria,4.Micro,Comércio varejista de ferragens e ferramentas,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
04532525000129,Eletrocomp Ltda,Não Indústria,4.Micro,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
04540885000172,Lara De Araujo Amorim,Não Indústria,4.Micro,Reparação e manutenção de outros objetos e equipamentos pessoais e domésticos não especificados anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
04606375000150,Restaurante E Cachacaria Divina Gula Ltda,Não Indústria,3.Pequena,Restaurantes e similares,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
04638833000133,E2ps Engenharia E Equipamentos Industriais Ltda,Indústria,2.Média,"Fabricação de máquinas e equipamentos para as indústrias de alimentos, bebidas e fumo, peças e acessórios",Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
04735910000173,Sociedade Cunha & Madureira Ltda,Não Indústria,4.Micro,"Comércio varejista de produtos farmacêuticos, com manipulação de fórmulas",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
04735910000254,Sociedade Cunha & Madureira Ltda,Não Indústria,4.Micro,"Comércio varejista de produtos farmacêuticos, com manipulação de fórmulas",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
04735910000335,Sociedade Cunha & Madureira Ltda,Não Indústria,4.Micro,"Comércio varejista de produtos farmacêuticos, com manipulação de fórmulas",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
04735910000416,Sociedade Cunha & Madureira Ltda,Não Indústria,4.Micro,"Comércio varejista de produtos farmacêuticos, com manipulação de fórmulas",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
04736001000150,Living Locacoes Ltda.,Nao Industria,3.Pequena,"Aluguel de móveis, utensílios e aparelhos de uso doméstico e pessoal; instrumentos musicais",Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
04767762000179,Mercadao Das Miudezas E Papelaria Ltda,Não Indústria,4.Micro,Comercio varejista de artigos de armarinho,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
04789378000177,Terral Corretora E Intermediacao De Negocios Ltda,Não Indústria,4.Micro,"Corretores e agentes de seguros, de planos de previdência complementar e de saúde",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
04790656000106,Abreu & Silva Distribuidor Ltda.,Não Indústria,3.Pequena,Comércio atacadista de materiais de construção em geral,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
